non-activité;https://fr.wiktionary.org/wiki/non-activit%C3%A9;ADMINISTRATION;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_l%E2%80%99administration;1;0
non-séant;https://fr.wiktionary.org/wiki/non-s%C3%A9ant;ADMINISTRATION;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_l%E2%80%99administration;0;0
note;https://fr.wiktionary.org/wiki/note;ADMINISTRATION;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_l%E2%80%99administration;1;0
officiel;https://fr.wiktionary.org/wiki/officiel;ADMINISTRATION;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_l%E2%80%99administration;0;1
agriculture;https://fr.wiktionary.org/wiki/agriculture;AGRICULTURE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_l%E2%80%99agriculture;1;0
1,2-dichloropropane;https://fr.wiktionary.org/wiki/1,2-dichloropropane;AGRICULTURE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_l%E2%80%99agriculture;0;1
1,3-dichloropropène;https://fr.wiktionary.org/wiki/1,3-dichloroprop%C3%A8ne;AGRICULTURE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_l%E2%80%99agriculture;0;1
1-alpha,2-alpha,3-bêta,4-alpha,5-alpha,6-bêta-hexachlorocyclohexane;https://fr.wiktionary.org/wiki/1-alpha,2-alpha,3-b%C3%AAta,4-alpha,5-alpha,6-b%C3%AAta-hexachlorocyclohexane;AGRICULTURE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_l%E2%80%99agriculture;0;1
1-DDOL;https://fr.wiktionary.org/wiki/1-DDOL;AGRICULTURE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_l%E2%80%99agriculture;0;1
1-dodécanol;https://fr.wiktionary.org/wiki/1-dod%C3%A9canol;AGRICULTURE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_l%E2%80%99agriculture;0;1
1-TDOL;https://fr.wiktionary.org/wiki/1-TDOL;AGRICULTURE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_l%E2%80%99agriculture;0;1
1-tétradécanol;https://fr.wiktionary.org/wiki/1-t%C3%A9trad%C3%A9canol;AGRICULTURE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_l%E2%80%99agriculture;0;1
2,3,6-TBA;https://fr.wiktionary.org/wiki/2,3,6-TBA;AGRICULTURE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_l%E2%80%99agriculture;0;1
2,4,5-T;https://fr.wiktionary.org/wiki/2,4,5-T;AGRICULTURE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_l%E2%80%99agriculture;0;1
2,4,5-TP;https://fr.wiktionary.org/wiki/2,4,5-TP;AGRICULTURE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_l%E2%80%99agriculture;0;1
2,4-D;https://fr.wiktionary.org/wiki/2,4-D;AGRICULTURE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_l%E2%80%99agriculture;0;1
2,4-DB;https://fr.wiktionary.org/wiki/2,4-DB;AGRICULTURE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_l%E2%80%99agriculture;0;1
2,4-DP;https://fr.wiktionary.org/wiki/2,4-DP;AGRICULTURE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_l%E2%80%99agriculture;0;1
2,4-MCPA;https://fr.wiktionary.org/wiki/2,4-MCPA;AGRICULTURE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_l%E2%80%99agriculture;0;1
2,4-MCPB;https://fr.wiktionary.org/wiki/2,4-MCPB;AGRICULTURE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_l%E2%80%99agriculture;0;1
3,4-DCPA;https://fr.wiktionary.org/wiki/3,4-DCPA;AGRICULTURE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_l%E2%80%99agriculture;0;1
4-CPA;https://fr.wiktionary.org/wiki/4-CPA;AGRICULTURE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_l%E2%80%99agriculture;0;1
6-benzyladénine;https://fr.wiktionary.org/wiki/6-benzylad%C3%A9nine;AGRICULTURE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_l%E2%80%99agriculture;0;1
8-hydroxyquinoléine;https://fr.wiktionary.org/wiki/8-hydroxyquinol%C3%A9ine;AGRICULTURE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_l%E2%80%99agriculture;0;1
abamectin;https://fr.wiktionary.org/wiki/abamectin;AGRICULTURE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_l%E2%80%99agriculture;0;1
abate;https://fr.wiktionary.org/wiki/abate;AGRICULTURE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_l%E2%80%99agriculture;1;0
ablais;https://fr.wiktionary.org/wiki/ablais;AGRICULTURE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_l%E2%80%99agriculture;0;1
abri;https://fr.wiktionary.org/wiki/abri;AGRICULTURE;https://fr.wiktionary.org/wiki/Cat%C3%A9gorie:Lexique_en_fran%C3%A7ais_de_l%E2%80%99agriculture;0;1
